POA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA6172,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,7,0,16,0,0,0,3,0,5,0,8,0,8,0,23,3,4,0,3,0,11,0,10,0,8,0,47,4,0,0,9,0,33,0,11,8,13,0,75,8,4,0,21,0,41,0,7,5,10,0,102,10,0,0,44,6,49,4,4,6,11,0,127,14,8,0,41,6,52,0,0,4,12,0,136,59,8,7,99,9,106,0,14,3,16,0,313,54,3,9,95,9,28,0,4,3,3,0,215,49,6,0,52,8,10,0,3,0,3,0,127,43,0,0,30,6,31,0,0,0,0,0,116,65,0,4,54,12,29,4,4
POA6173,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,5,0,5,0,0,0,14,0,4,0,0,0,15,0,3,0,7,0,29,0,3,0,8,3,19,3,5,0,5,0,48,3,3,0,18,0,30,3,5,0,9,0,73,4,3,0,31,0,47,0,3,0,3,0,100,7,10,0,51,3,58,0,7,0,0,0,143,58,3,0,102,5,116,0,9,9,8,0,321,58,5,3,134,4,30,4,4,3,0,0,239,72,9,3,71,10,19,0,0,0,0,0,189,45,0,0,23,5,53,0,0,11,0,0,140,111,3,0,118,7,40,4,10
POA6174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,5,0,5,0,9,0,0,0,0,0,3,0,3,0,3,0,6,0,0,0,3,0,6,0,4,0,0,0,19,0,3,0,11,0,7,0,4,0,0,0,25,6,0,0,10,5,17,0,3,0,0,0,37,3,0,0,17,0,17,0,0,0,0,0,34,15,5,0,29,3,26,0,3,0,3,0,76,24,0,0,29,3,4,3,3,0,0,0,63,13,0,0,12,0,4,0,0,0,0,0,34,18,0,0,5,0,5,0,0,0,0,0,33,19,0,0,21,5,13,0,0
POA6175,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,7,0,0,0,0,0,13,0,3,0,3,0,25,0,0,0,7,0,9,0,3,0,0,0,24,0,0,0,15,0,9,0,6,0,3,0,32,4,0,0,10,0,12,0,3,0,3,0,37,9,3,0,26,6,25,3,3,0,4,0,88,11,0,0,28,0,12,0,3,0,0,0,56,19,0,0,19,5,0,0,0,0,0,0,43,13,0,0,10,0,11,0,0,3,0,0,37,34,4,3,19,4,8,0,0
POA6176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,3,0,0,0,0,11,3,0,0,6,0,10,0,0,0,0,0,18,0,0,0,4,0,9,0,0,0,0,0,16,0,0,0,3,0,3,0,0,0,0,0,4,9,0,0,10,0,12,0,0,3,3,0,37,3,0,0,16,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,4,10,0,0,6,0,3,0,0
POA6180,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,10,0,5,0,20,0,0,0,3,0,18,3,7,0,3,0,36,3,5,0,9,3,21,0,5,0,3,0,53,9,6,0,16,3,20,0,5,4,3,0,53,0,3,0,25,0,22,0,3,4,0,3,67,29,3,3,41,5,35,0,3,3,0,0,121,18,0,0,32,4,12,5,0,0,0,0,80,13,0,0,25,4,7,0,0,0,0,0,43,6,0,0,6,0,11,0,0,0,0,0,35,18,0,0,25,8,9,3,0
POA6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0,0,0,0,8,3,0,0,4,0,0,0,0,0,0,0,12,4,0,0,0,0,3,0,0,0,0,0,4,5,0,0,5,0,3,0,0
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,7,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,8,0,0,0,3,0,8,0,0,0,0,0,17,5,3,0,7,0,3,0,0,0,0,0,17,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,6,4,0,0,7,0,0,0,0
POA6208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,7,0,12,0,0,0,0,0,8,0,3,0,15,0,24,0,5,0,3,0,12,0,0,0,16,0,41,0,4,0,11,3,16,0,10,0,13,0,54,3,5,0,22,0,22,3,10,3,4,0,78,4,5,0,14,0,27,0,7,0,7,0,67,3,0,0,13,0,27,0,3,0,6,0,57,21,6,4,64,9,68,3,3,3,14,0,195,33,0,0,60,0,17,3,6,3,4,0,135,23,4,4,28,3,8,3,0,0,3,0,76,16,0,0,13,4,16,0,0,4,0,0,56,42,7,0,32,6,15,6,3
POA6209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,3,0,8,0,0,0,5,0,0,0,0,0,0,0,13,3,0,0,3,0,6,0,0,0,0,0,12,3,0,0,15,0,6,0,0,4,0,0,26,3,0,0,11,3,5,0,0,0,0,0,25,3,0,0,7,0,0,0,0,0,0,0,11,4,0,0,3,0,3,0,0,0,0,0,9,9,0,0,6,0,3,0,0
POA6210,0,0,0,0,0,0,0,0,0,23,0,34,0,0,0,0,0,0,0,3,0,8,0,10,0,0,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,3,0,3,0,9,0,22,0,4,0,3,0,4,0,11,0,38,0,64,0,3,0,0,0,14,0,15,0,34,0,75,6,3,0,5,0,25,0,29,6,51,0,130,4,8,0,15,3,53,0,47,12,73,0,218,13,21,3,54,3,118,3,55,9,68,0,366,24,29,3,93,6,152,13,46,17,51,0,438,24,21,0,118,4,155,0,29,7,31,0,396,37,18,0,139,14,153,10,23,12,25,0,424,135,41,5,315,25,306,13,35,30,34,0,939,173,23,12,351,19,83,10,18,6,17,0,710,141,11,5,181,16,40,9,5,6,9,0,420,114,8,3,91,13,113,3,13,6,6,0,384,252,20,7,275,37,111,18,15
POA6211,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,6,0,3,0,0,0,5,0,4,0,6,0,26,0,3,0,5,0,9,0,3,0,9,0,33,0,4,0,12,0,21,0,6,0,0,0,46,8,3,0,13,0,13,0,4,0,3,0,48,4,3,0,15,0,20,0,0,0,3,0,49,14,0,0,53,3,46,4,0,4,3,0,127,23,5,0,48,0,11,7,3,3,3,0,100,20,0,0,32,0,4,0,0,0,0,0,61,14,3,0,10,3,15,0,0,0,0,0,44,21,0,3,30,3,11,3,0
POA6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,0,7,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,4,0,0
POA6214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,6,0,0,0,0,0,0,0
POA6215,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,4,0,0,0,8,0,16,0,0,0,0,0,5,0,0,0,9,0,18,3,0,0,12,0,7,0,6,0,3,0,27,0,0,0,9,0,8,0,0,0,0,0,22,0,4,3,7,0,9,0,0,0,3,0,30,6,0,0,16,3,17,0,0,4,3,0,50,14,0,0,25,3,8,0,4,0,0,0,48,9,3,0,8,0,3,0,5,0,0,0,30,7,0,0,6,0,5,0,0,0,0,0,21,11,0,0,15,3,5,0,0
POA6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
POA6220,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,12,3,0,0,0,0,12,0,3,0,0,0,21,0,0,0,0,0,16,0,9,0,3,0,27,4,0,0,0,0,12,0,3,3,4,0,22,0,0,0,12,0,8,0,0,0,0,0,23,3,4,0,25,0,12,0,0,3,3,0,55,16,11,0,37,4,27,0,0,0,7,0,99,10,0,0,27,3,7,0,0,0,0,0,56,7,0,0,18,0,3,0,0,3,0,0,39,4,0,0,5,0,4,0,0,0,0,0,18,12,0,0,13,0,3,0,0
POA6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
POA6223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,9,0,3,0,0,0,3,0,14,0,0,0,6,0,3,0,0,0,0,0,9,4,0,0,3,0,0,0,0,3,0,0,6,5,0,0,6,0,6,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0
POA6225,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,11,0,0,0,0,0,0,0,0,0,6,0,16,0,0,0,3,0,4,0,3,0,17,0,22,0,0,0,0,0,3,0,0,0,7,0,20,0,0,0,5,0,13,0,8,0,17,0,42,3,0,0,14,0,20,3,6,4,12,0,62,3,0,0,12,3,20,3,7,0,3,0,60,7,0,0,24,0,13,0,7,0,3,0,54,17,4,0,51,3,69,3,5,0,7,0,160,10,4,3,65,10,16,0,0,3,3,0,105,24,3,0,21,7,4,3,3,0,0,0,66,10,0,0,14,3,11,0,4,0,0,0,43,32,3,3,48,3,18,0,0
POA6226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,12,0,0,0,0,0,22,3,0,0,6,0,3,0,0,0,0,0,14,3,0,0,3,0,0,0,0,0,0,0,11,0,0,0,4,0,3,0,0,0,0,0,3,5,0,0,7,0,0,0,0
POA6227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,10,0,0,0,8,0,6,0,0,0,0,0,24,0,0,0,10,0,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0
POA6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6230,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,4,0,4,0,17,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,3,0,6,0,22,0,34,0,3,0,4,0,3,0,6,3,16,0,30,3,5,0,3,0,11,0,20,3,34,0,76,4,7,0,6,0,42,5,34,0,31,0,140,6,25,0,43,0,97,0,23,6,38,0,238,17,25,0,89,7,114,11,21,9,25,0,326,22,20,3,92,10,120,9,28,12,17,0,328,48,16,3,119,10,107,3,15,3,11,0,337,119,28,8,271,28,192,9,22,13,19,0,708,128,17,3,271,22,44,6,10,4,5,0,510,100,11,3,165,21,23,0,5,3,4,0,343,67,3,0,56,12,73,0,0,4,4,0,218,152,7,11,185,8,59,10,6
